seq,graph_id,weight,budget_mib,capacity,expert_ids
776,36041,blk.7.ffn_gate_exps.weight,8014,44,6;0;14;22
777,36087,blk.8.ffn_gate_exps.weight,8014,44,53;19;25;51
778,36133,blk.9.ffn_gate_exps.weight,8014,44,53;30;51;15
779,36179,blk.10.ffn_gate_exps.weight,8014,44,35;29;5;15
780,36225,blk.11.ffn_gate_exps.weight,8014,44,24;15;12;2
781,36271,blk.12.ffn_gate_exps.weight,8014,44,14;54;6;4
782,36317,blk.13.ffn_gate_exps.weight,8014,44,58;5;33;26
783,36363,blk.14.ffn_gate_exps.weight,8014,44,21;20;44;59
784,36410,blk.15.ffn_gate_exps.weight,8014,44,53;16;35;38
785,36456,blk.16.ffn_gate_exps.weight,8014,44,37;16;31;44
786,36502,blk.17.ffn_gate_exps.weight,8014,44,26;56;37;50
787,36548,blk.18.ffn_gate_exps.weight,8014,44,1;39;11;38
788,36594,blk.19.ffn_gate_exps.weight,8014,44,25;45;54;22
789,36640,blk.20.ffn_gate_exps.weight,8014,44,0;47;35;3
790,36686,blk.21.ffn_gate_exps.weight,8014,44,55;7;12;9
791,36732,blk.22.ffn_gate_exps.weight,8014,44,34;12;11;37
792,36780,blk.23.ffn_gate_exps.weight,8014,44,36;17;30;2
793,36831,blk.0.ffn_gate_exps.weight,8014,44,0;19;52;54
794,36879,blk.1.ffn_gate_exps.weight,8014,44,12;25;5;7
795,36926,blk.2.ffn_gate_exps.weight,8014,44,25;30;17;26
796,36972,blk.3.ffn_gate_exps.weight,8014,44,56;42;34;21
797,37018,blk.4.ffn_gate_exps.weight,8014,44,28;18;16;21
798,37064,blk.5.ffn_gate_exps.weight,8014,44,44;22;36;25
799,37110,blk.6.ffn_gate_exps.weight,8014,44,10;53;43;44
800,37156,blk.7.ffn_gate_exps.weight,8014,44,0;6;22;3
801,37202,blk.8.ffn_gate_exps.weight,8014,44,25;19;17;30
802,37248,blk.9.ffn_gate_exps.weight,8014,44,53;30;28;51
803,37294,blk.10.ffn_gate_exps.weight,8014,44,35;8;54;15
804,37340,blk.11.ffn_gate_exps.weight,8014,44,31;12;24;32
805,37386,blk.12.ffn_gate_exps.weight,8014,44,12;6;23;2
806,37432,blk.13.ffn_gate_exps.weight,8014,44,33;23;2;50
807,37478,blk.14.ffn_gate_exps.weight,8014,44,13;25;44;18
808,37525,blk.15.ffn_gate_exps.weight,8015,44,1;16;10;48
809,37571,blk.16.ffn_gate_exps.weight,8015,44,52;32;43;41
810,37617,blk.17.ffn_gate_exps.weight,8015,44,37;56;9;16
811,37663,blk.18.ffn_gate_exps.weight,8015,44,36;39;53;11
812,37709,blk.19.ffn_gate_exps.weight,8015,44,4;2;51;40
813,37755,blk.20.ffn_gate_exps.weight,8015,44,42;16;39;10
814,37801,blk.21.ffn_gate_exps.weight,8015,44,55;57;9;11
815,37847,blk.22.ffn_gate_exps.weight,8015,44,34;41;12;55
816,37895,blk.23.ffn_gate_exps.weight,8015,44,17;25;1;32
817,37946,blk.0.ffn_gate_exps.weight,8015,44,41;29;49;3
818,37994,blk.1.ffn_gate_exps.weight,8015,44,40;45;3;49
819,38041,blk.2.ffn_gate_exps.weight,8015,44,57;20;40;28
820,38087,blk.3.ffn_gate_exps.weight,8015,44,14;19;50;24
821,38133,blk.4.ffn_gate_exps.weight,8015,44,38;36;24;29
822,38179,blk.5.ffn_gate_exps.weight,8015,44,49;10;56;7
823,38225,blk.6.ffn_gate_exps.weight,8015,44,12;40;23;37
824,38271,blk.7.ffn_gate_exps.weight,8015,44,28;26;32;47
825,38317,blk.8.ffn_gate_exps.weight,8015,44,1;36;44;57
826,38363,blk.9.ffn_gate_exps.weight,8015,44,56;29;45;43
827,38409,blk.10.ffn_gate_exps.weight,8015,44,16;6;28;46
828,38455,blk.11.ffn_gate_exps.weight,8015,44,54;26;25;57
829,38501,blk.12.ffn_gate_exps.weight,8015,44,45;31;22;29
830,38547,blk.13.ffn_gate_exps.weight,8015,44,25;42;12;36
831,38593,blk.14.ffn_gate_exps.weight,8015,44,37;4;26;16
832,38640,blk.15.ffn_gate_exps.weight,8015,44,56;12;28;13
833,38686,blk.16.ffn_gate_exps.weight,8015,44,42;26;10;31
834,38732,blk.17.ffn_gate_exps.weight,8015,44,53;6;39;28
835,38778,blk.18.ffn_gate_exps.weight,8015,44,22;43;50;33
836,38824,blk.19.ffn_gate_exps.weight,8015,44,41;25;0;9
837,38870,blk.20.ffn_gate_exps.weight,8015,44,27;47;1;54
838,38916,blk.21.ffn_gate_exps.weight,8015,44,50;12;3;19
839,38962,blk.22.ffn_gate_exps.weight,8015,44,59;12;21;58
840,39010,blk.23.ffn_gate_exps.weight,8015,44,4;36;3;35
841,39061,blk.0.ffn_gate_exps.weight,8015,44,26;37;16;1
842,39109,blk.1.ffn_gate_exps.weight,8015,44,26;47;4;50
843,39156,blk.2.ffn_gate_exps.weight,8015,44,11;13;41;20
844,39202,blk.3.ffn_gate_exps.weight,8015,44,14;50;37;38
845,39248,blk.4.ffn_gate_exps.weight,8015,44,38;11;2;29
846,39294,blk.5.ffn_gate_exps.weight,8015,44,49;42;51;55
847,39340,blk.6.ffn_gate_exps.weight,8015,44,27;12;24;49
848,39386,blk.7.ffn_gate_exps.weight,8015,44,47;52;28;8
849,39432,blk.8.ffn_gate_exps.weight,8015,44,11;1;57;36
850,39478,blk.9.ffn_gate_exps.weight,8015,44,56;27;2;57
851,39524,blk.10.ffn_gate_exps.weight,8015,44,51;6;52;31
852,39570,blk.11.ffn_gate_exps.weight,8015,44,28;26;11;39
853,39616,blk.12.ffn_gate_exps.weight,8015,44,58;45;29;31
854,39662,blk.13.ffn_gate_exps.weight,8015,44,25;55;34;22
855,39708,blk.14.ffn_gate_exps.weight,8015,44,37;9;4;26
856,39755,blk.15.ffn_gate_exps.weight,8015,44,50;56;17;6
857,39801,blk.16.ffn_gate_exps.weight,8015,44,7;30;53;36
858,39847,blk.17.ffn_gate_exps.weight,8015,44,25;19;17;6
859,39893,blk.18.ffn_gate_exps.weight,8015,44,24;32;18;38
860,39939,blk.19.ffn_gate_exps.weight,8015,44,49;25;9;54
861,39985,blk.20.ffn_gate_exps.weight,8015,44,47;5;23;12
862,40031,blk.21.ffn_gate_exps.weight,8015,44,19;3;9;30
863,40077,blk.22.ffn_gate_exps.weight,8015,44,19;15;28;11
864,40125,blk.23.ffn_gate_exps.weight,8015,44,44;36;52;23
865,40176,blk.0.ffn_gate_exps.weight,8015,44,42;8;26;45
866,40224,blk.1.ffn_gate_exps.weight,8015,44,33;0;47;34
867,40271,blk.2.ffn_gate_exps.weight,8015,44,36;16;24;3
868,40317,blk.3.ffn_gate_exps.weight,8015,44,6;4;54;33
869,40363,blk.4.ffn_gate_exps.weight,8015,44,7;42;30;46
870,40409,blk.5.ffn_gate_exps.weight,8015,44,5;27;57;28
871,40455,blk.6.ffn_gate_exps.weight,8015,44,16;7;44;53
872,40501,blk.7.ffn_gate_exps.weight,8015,44,23;44;15;17
873,40547,blk.8.ffn_gate_exps.weight,8015,44,45;59;41;19
874,40593,blk.9.ffn_gate_exps.weight,8015,44,50;47;37;52
875,40639,blk.10.ffn_gate_exps.weight,8015,44,2;54;15;39
876,40685,blk.11.ffn_gate_exps.weight,8015,44,4;45;46;38
877,40731,blk.12.ffn_gate_exps.weight,8015,44,50;57;41;2
878,40777,blk.13.ffn_gate_exps.weight,8015,44,32;43;19;23
879,40823,blk.14.ffn_gate_exps.weight,8015,44,30;16;40;57
880,40870,blk.15.ffn_gate_exps.weight,8015,44,1;39;36;55
881,40916,blk.16.ffn_gate_exps.weight,8015,44,11;21;29;25
882,40962,blk.17.ffn_gate_exps.weight,8015,44,37;42;43;7
883,41008,blk.18.ffn_gate_exps.weight,8015,44,44;26;54;1
884,41054,blk.19.ffn_gate_exps.weight,8015,44,4;12;40;52
885,41100,blk.20.ffn_gate_exps.weight,8015,44,40;9;10;43
886,41146,blk.21.ffn_gate_exps.weight,8015,44,49;37;34;0
887,41192,blk.22.ffn_gate_exps.weight,8020,44,3;10;22;34
888,41240,blk.23.ffn_gate_exps.weight,8020,44,32;6;40;43
889,41291,blk.0.ffn_gate_exps.weight,8020,44,43;20;24;1
890,41339,blk.1.ffn_gate_exps.weight,8020,44,38;21;57;1
891,41386,blk.2.ffn_gate_exps.weight,8020,44,25;10;15;16
892,41432,blk.3.ffn_gate_exps.weight,8020,44,40;0;25;33
893,41478,blk.4.ffn_gate_exps.weight,8020,44,52;53;38;49
894,41524,blk.5.ffn_gate_exps.weight,8020,44,19;47;17;2
895,41570,blk.6.ffn_gate_exps.weight,8020,44,12;47;7;55
896,41616,blk.7.ffn_gate_exps.weight,8020,44,33;15;34;23
897,41662,blk.8.ffn_gate_exps.weight,8020,44,14;32;45;18
898,41708,blk.9.ffn_gate_exps.weight,8020,44,25;19;48;59
899,41754,blk.10.ffn_gate_exps.weight,8020,44,21;32;56;31
900,41800,blk.11.ffn_gate_exps.weight,8020,44,35;45;8;20
901,41846,blk.12.ffn_gate_exps.weight,8020,44,33;25;1;35
902,41892,blk.13.ffn_gate_exps.weight,8020,44,6;38;9;20
903,41938,blk.14.ffn_gate_exps.weight,8020,44,16;10;37;39
904,41985,blk.15.ffn_gate_exps.weight,8020,44,49;3;45;31
905,42031,blk.16.ffn_gate_exps.weight,8020,44,12;13;0;36
906,42077,blk.17.ffn_gate_exps.weight,8020,44,10;1;6;17
907,42123,blk.18.ffn_gate_exps.weight,8020,44,38;43;5;13
908,42169,blk.19.ffn_gate_exps.weight,8020,44,25;54;22;24
909,42215,blk.20.ffn_gate_exps.weight,8020,44,51;27;59;23
910,42261,blk.21.ffn_gate_exps.weight,8020,44,21;25;35;30
911,42307,blk.22.ffn_gate_exps.weight,8020,44,11;1;5;58
912,42355,blk.23.ffn_gate_exps.weight,8020,44,36;2;54;33
913,42406,blk.0.ffn_gate_exps.weight,8020,44,51;34;50;31
914,42454,blk.1.ffn_gate_exps.weight,8020,44,14;35;23;37
915,42501,blk.2.ffn_gate_exps.weight,8020,44,58;24;25;36
916,42547,blk.3.ffn_gate_exps.weight,8020,44,42;21;52;6
917,42593,blk.4.ffn_gate_exps.weight,8020,44,58;16;21;46
918,42639,blk.5.ffn_gate_exps.weight,8020,44,5;22;0;28
919,42685,blk.6.ffn_gate_exps.weight,8020,44,10;46;58;30
920,42731,blk.7.ffn_gate_exps.weight,8020,44,37;22;45;0
921,42777,blk.8.ffn_gate_exps.weight,8021,44,17;19;29;25
922,42823,blk.9.ffn_gate_exps.weight,8021,44,6;30;13;47
923,42869,blk.10.ffn_gate_exps.weight,8021,44,27;35;15;41
924,42915,blk.11.ffn_gate_exps.weight,8021,44,47;12;46;37
925,42961,blk.12.ffn_gate_exps.weight,8021,44,43;41;13;6
926,43007,blk.13.ffn_gate_exps.weight,8021,44,2;26;53;33
927,43053,blk.14.ffn_gate_exps.weight,8021,44,30;38;25;44
928,43100,blk.15.ffn_gate_exps.weight,8021,44,16;35;46;33
929,43146,blk.16.ffn_gate_exps.weight,8021,44,43;4;47;25
930,43192,blk.17.ffn_gate_exps.weight,8021,44,43;56;37;35
931,43238,blk.18.ffn_gate_exps.weight,8021,44,39;1;20;40
932,43284,blk.19.ffn_gate_exps.weight,8021,44,4;51;59;45
933,43330,blk.20.ffn_gate_exps.weight,8021,44,10;17;35;51
934,43376,blk.21.ffn_gate_exps.weight,8021,44,55;18;31;36
935,43422,blk.22.ffn_gate_exps.weight,8021,44,45;34;11;56
936,43470,blk.23.ffn_gate_exps.weight,8021,44,30;2;17;11
937,43521,blk.0.ffn_gate_exps.weight,8021,44,23;41;2;19
938,43569,blk.1.ffn_gate_exps.weight,8021,44,58;8;12;11
939,43616,blk.2.ffn_gate_exps.weight,8021,44,36;51;33;46
940,43662,blk.3.ffn_gate_exps.weight,8021,44,54;27;56;42
941,43708,blk.4.ffn_gate_exps.weight,8021,44,42;48;46;9
942,43754,blk.5.ffn_gate_exps.weight,8021,44,43;28;5;25
943,43800,blk.6.ffn_gate_exps.weight,8021,44,10;3;58;2
944,43846,blk.7.ffn_gate_exps.weight,8021,44,0;56;45;36
945,43892,blk.8.ffn_gate_exps.weight,8021,44,54;19;53;24
946,43938,blk.9.ffn_gate_exps.weight,8021,44,6;14;47;12
947,43984,blk.10.ffn_gate_exps.weight,8021,44,33;0;15;54
948,44030,blk.11.ffn_gate_exps.weight,8021,44,5;36;47;21
949,44076,blk.12.ffn_gate_exps.weight,8021,44,41;43;8;48
950,44122,blk.13.ffn_gate_exps.weight,8021,44,54;11;26;43
951,44168,blk.14.ffn_gate_exps.weight,8021,44,59;23;44;38
952,44215,blk.15.ffn_gate_exps.weight,8021,44,16;21;51;13
953,44261,blk.16.ffn_gate_exps.weight,8021,44,43;44;47;14
954,44307,blk.17.ffn_gate_exps.weight,8021,44,43;26;37;21
955,44353,blk.18.ffn_gate_exps.weight,8021,44,1;39;36;8
956,44399,blk.19.ffn_gate_exps.weight,8021,44,4;40;35;6
957,44445,blk.20.ffn_gate_exps.weight,8021,44,10;17;0;21
958,44491,blk.21.ffn_gate_exps.weight,8021,44,55;31;7;20
959,44537,blk.22.ffn_gate_exps.weight,8021,44,45;17;41;39
960,44585,blk.23.ffn_gate_exps.weight,8021,44,1;11;17;30
961,44636,blk.0.ffn_gate_exps.weight,8021,44,25;41;7;39
962,44684,blk.1.ffn_gate_exps.weight,8021,44,11;12;58;7
963,44731,blk.2.ffn_gate_exps.weight,8021,44,31;36;15;23
964,44777,blk.3.ffn_gate_exps.weight,8021,44,21;1;27;56
965,44823,blk.4.ffn_gate_exps.weight,8021,44,9;21;28;42
966,44869,blk.5.ffn_gate_exps.weight,8021,44,11;27;5;36
967,44915,blk.6.ffn_gate_exps.weight,8021,44,10;53;3;5
968,44961,blk.7.ffn_gate_exps.weight,8021,44,38;48;14;39
969,45007,blk.8.ffn_gate_exps.weight,8021,44,41;25;19;4
970,45053,blk.9.ffn_gate_exps.weight,8022,44,53;44;13;6
971,45099,blk.10.ffn_gate_exps.weight,8022,44,0;54;7;50
972,45145,blk.11.ffn_gate_exps.weight,8022,44,47;32;24;27
973,45191,blk.12.ffn_gate_exps.weight,8022,44,12;6;23;0
974,45237,blk.13.ffn_gate_exps.weight,8022,44,33;23;54;2
975,45283,blk.14.ffn_gate_exps.weight,8022,44,13;19;39;28
976,45330,blk.15.ffn_gate_exps.weight,8022,44,1;13;51;40
977,45376,blk.16.ffn_gate_exps.weight,8022,44,37;25;27;59
978,45422,blk.17.ffn_gate_exps.weight,8022,44,54;52;37;16
979,45468,blk.18.ffn_gate_exps.weight,8022,44,19;36;46;52
980,45514,blk.19.ffn_gate_exps.weight,8022,44,51;31;11;40
981,45560,blk.20.ffn_gate_exps.weight,8022,44,19;42;4;15
982,45606,blk.21.ffn_gate_exps.weight,8022,44,57;20;29;48
983,45652,blk.22.ffn_gate_exps.weight,8022,44,41;10;29;46
984,45700,blk.23.ffn_gate_exps.weight,8022,44,27;25;12;37
985,45751,blk.0.ffn_gate_exps.weight,8022,44,59;52;30;48
986,45799,blk.1.ffn_gate_exps.weight,8022,44,56;3;10;9
987,45846,blk.2.ffn_gate_exps.weight,8022,44,50;57;52;12
988,45892,blk.3.ffn_gate_exps.weight,8022,44,40;43;19;47
989,45938,blk.4.ffn_gate_exps.weight,8022,44,4;56;17;36
990,45984,blk.5.ffn_gate_exps.weight,8022,44,10;3;46;56
991,46030,blk.6.ffn_gate_exps.weight,8022,44,40;23;4;13
992,46076,blk.7.ffn_gate_exps.weight,8022,44,26;13;49;32
993,46122,blk.8.ffn_gate_exps.weight,8022,44,49;22;44;10
994,46168,blk.9.ffn_gate_exps.weight,8022,44,33;42;14;45
995,46214,blk.10.ffn_gate_exps.weight,8022,44,28;53;20;25
996,46260,blk.11.ffn_gate_exps.weight,8022,44,56;29;16;57
997,46306,blk.12.ffn_gate_exps.weight,8022,44,21;5;49;11
998,46352,blk.13.ffn_gate_exps.weight,8022,44,39;12;41;1
999,46398,blk.14.ffn_gate_exps.weight,8022,44,46;45;43;14
1000,46445,blk.15.ffn_gate_exps.weight,8022,44,5;29;59;58
1001,46491,blk.16.ffn_gate_exps.weight,8022,44,57;45;3;19
1002,46537,blk.17.ffn_gate_exps.weight,8022,44,49;38;5;15
1003,46583,blk.18.ffn_gate_exps.weight,8022,44,4;35;6;56
1004,46629,blk.19.ffn_gate_exps.weight,8022,44,58;44;5;24
1005,46675,blk.20.ffn_gate_exps.weight,8023,44,26;36;38;59
1006,46721,blk.21.ffn_gate_exps.weight,8023,44,23;39;29;48
1007,46767,blk.22.ffn_gate_exps.weight,8023,44,6;46;1;29
1008,46815,blk.23.ffn_gate_exps.weight,8023,44,58;38;18;12
1009,46866,blk.0.ffn_gate_exps.weight,8023,44,18;23;16;3
1010,46914,blk.1.ffn_gate_exps.weight,8023,44,26;56;3;51
1011,46961,blk.2.ffn_gate_exps.weight,8023,44,18;43;20;41
1012,47007,blk.3.ffn_gate_exps.weight,8023,44,20;22;32;39
1013,47053,blk.4.ffn_gate_exps.weight,8023,44,11;13;29;59
1014,47099,blk.5.ffn_gate_exps.weight,8023,44,51;42;6;55
1015,47145,blk.6.ffn_gate_exps.weight,8023,44,27;49;46;24
1016,47191,blk.7.ffn_gate_exps.weight,8023,44,52;8;32;47
1017,47237,blk.8.ffn_gate_exps.weight,8023,44,11;47;40;16
1018,47283,blk.9.ffn_gate_exps.weight,8023,44,27;57;4;41
1019,47329,blk.10.ffn_gate_exps.weight,8023,44,51;52;42;3
1020,47375,blk.11.ffn_gate_exps.weight,8023,44,28;11;56;17
1021,47421,blk.12.ffn_gate_exps.weight,8023,44,58;40;21;24
1022,47467,blk.13.ffn_gate_exps.weight,8023,44,55;34;10;39
1023,47513,blk.14.ffn_gate_exps.weight,8023,44,8;9;24;43
1024,47560,blk.15.ffn_gate_exps.weight,8023,44,17;50;30;29
1025,47606,blk.16.ffn_gate_exps.weight,8023,44,30;7;53;36
1026,47652,blk.17.ffn_gate_exps.weight,8023,44,19;25;17;5
1027,47698,blk.18.ffn_gate_exps.weight,8023,44,32;24;17;21
1028,47744,blk.19.ffn_gate_exps.weight,8023,44,49;46;33;55
1029,47790,blk.20.ffn_gate_exps.weight,8023,44,5;23;12;43
1030,47836,blk.21.ffn_gate_exps.weight,8023,44,19;35;29;43
1031,47882,blk.22.ffn_gate_exps.weight,8023,44,19;11;28;5
1032,47930,blk.23.ffn_gate_exps.weight,8023,44,44;52;38;33
1033,47981,blk.0.ffn_gate_exps.weight,8023,44,8;18;44;5
1034,48029,blk.1.ffn_gate_exps.weight,8023,44,25;0;34;33
1035,48076,blk.2.ffn_gate_exps.weight,8023,44,31;36;38;50
1036,48122,blk.3.ffn_gate_exps.weight,8023,44,59;1;46;57
1037,48168,blk.4.ffn_gate_exps.weight,8023,44,9;13;15;21
1038,48214,blk.5.ffn_gate_exps.weight,8023,44,26;34;1;9
1039,48260,blk.6.ffn_gate_exps.weight,8023,44,53;46;5;42
1040,48306,blk.7.ffn_gate_exps.weight,8023,44,48;38;14;35
1041,48352,blk.8.ffn_gate_exps.weight,8023,44,25;39;12;4
1042,48398,blk.9.ffn_gate_exps.weight,8023,44,47;49;44;26
1043,48444,blk.10.ffn_gate_exps.weight,8023,44,3;7;54;30
1044,48490,blk.11.ffn_gate_exps.weight,8023,44,27;32;1;47
1045,48536,blk.12.ffn_gate_exps.weight,8023,44,12;44;51;52
1046,48582,blk.13.ffn_gate_exps.weight,8023,44,41;23;40;31
1047,48628,blk.14.ffn_gate_exps.weight,8024,44,56;13;57;3
1048,48675,blk.15.ffn_gate_exps.weight,8024,44,54;39;55;23
1049,48721,blk.16.ffn_gate_exps.weight,8024,44,29;37;41;14
1050,48767,blk.17.ffn_gate_exps.weight,8024,44,12;54;33;46
1051,48813,blk.18.ffn_gate_exps.weight,8024,44,30;45;11;46
1052,48859,blk.19.ffn_gate_exps.weight,8024,44,13;41;57;38
1053,48905,blk.20.ffn_gate_exps.weight,8024,44,24;37;54;15
1054,48951,blk.21.ffn_gate_exps.weight,8024,44,26;50;53;42
1055,48997,blk.22.ffn_gate_exps.weight,8024,44,4;10;21;32
1056,49045,blk.23.ffn_gate_exps.weight,8024,44,4;50;46;24
1057,49096,blk.0.ffn_gate_exps.weight,8024,44,36;32;28;43
1058,49144,blk.1.ffn_gate_exps.weight,8024,44,30;52;44;31
1059,49191,blk.2.ffn_gate_exps.weight,8024,44,56;32;37;9
1060,49237,blk.3.ffn_gate_exps.weight,8024,44,7;25;46;13
1061,49283,blk.4.ffn_gate_exps.weight,8024,44,19;43;23;10
1062,49329,blk.5.ffn_gate_exps.weight,8024,44,52;43;33;17
1063,49375,blk.6.ffn_gate_exps.weight,8024,44,55;51;59;49
1064,49421,blk.7.ffn_gate_exps.weight,8024,44,57;19;20;21
1065,49467,blk.8.ffn_gate_exps.weight,8024,44,52;7;32;46
1066,49513,blk.9.ffn_gate_exps.weight,8024,44,16;49;26;19
1067,49559,blk.10.ffn_gate_exps.weight,8024,44,23;32;26;48
1068,49605,blk.11.ffn_gate_exps.weight,8024,44,44;8;55;35
1069,49651,blk.12.ffn_gate_exps.weight,8024,44,24;25;17;10
1070,49697,blk.13.ffn_gate_exps.weight,8024,44,8;59;46;29
1071,49743,blk.14.ffn_gate_exps.weight,8024,44,4;53;47;51
1072,49790,blk.15.ffn_gate_exps.weight,8024,44,47;28;49;13
1073,49836,blk.16.ffn_gate_exps.weight,8024,44,0;35;8;2
1074,49882,blk.17.ffn_gate_exps.weight,8024,44,36;46;28;29
1075,49928,blk.18.ffn_gate_exps.weight,8024,44,45;18;10;27
1076,49974,blk.19.ffn_gate_exps.weight,8024,44,32;56;41;33
1077,50020,blk.20.ffn_gate_exps.weight,8024,44,44;25;47;30
1078,50066,blk.21.ffn_gate_exps.weight,8024,44,53;42;50;54
1079,50112,blk.22.ffn_gate_exps.weight,8024,44,32;21;35;15
1080,50160,blk.23.ffn_gate_exps.weight,8024,44,54;36;50;13
1081,50211,blk.0.ffn_gate_exps.weight,8025,44,37;28;22;56
1082,50259,blk.1.ffn_gate_exps.weight,8025,44,26;42;50;15
1083,50306,blk.2.ffn_gate_exps.weight,8025,44,11;20;4;39
1084,50352,blk.3.ffn_gate_exps.weight,8025,44,22;3;45;50
1085,50398,blk.4.ffn_gate_exps.weight,8025,44,11;19;29;12
1086,50444,blk.5.ffn_gate_exps.weight,8025,44,42;51;41;55
1087,50490,blk.6.ffn_gate_exps.weight,8025,44,27;24;15;49
1088,50536,blk.7.ffn_gate_exps.weight,8025,44,47;52;8;21
1089,50582,blk.8.ffn_gate_exps.weight,8025,44,11;32;8;7
1090,50628,blk.9.ffn_gate_exps.weight,8025,44,27;2;3;41
1091,50674,blk.10.ffn_gate_exps.weight,8025,44,51;52;4;57
1092,50720,blk.11.ffn_gate_exps.weight,8025,44,28;11;58;3
1093,50766,blk.12.ffn_gate_exps.weight,8025,44,24;58;40;25
1094,50812,blk.13.ffn_gate_exps.weight,8025,44,55;34;8;44
1095,50858,blk.14.ffn_gate_exps.weight,8025,44,9;8;4;7
1096,50905,blk.15.ffn_gate_exps.weight,8025,44,17;50;28;6
1097,50951,blk.16.ffn_gate_exps.weight,8025,44,30;7;53;35
1098,50997,blk.17.ffn_gate_exps.weight,8025,44,19;25;17;46
1099,51043,blk.18.ffn_gate_exps.weight,8025,44,32;24;45;33
1100,51089,blk.19.ffn_gate_exps.weight,8025,44,49;32;18;38
1101,51135,blk.20.ffn_gate_exps.weight,8025,44,5;23;43;12
1102,51181,blk.21.ffn_gate_exps.weight,8025,44,19;2;53;56
1103,51227,blk.22.ffn_gate_exps.weight,8025,44,19;39;43;50
1104,51275,blk.23.ffn_gate_exps.weight,8025,44,44;9;32;38
1105,51326,blk.0.ffn_gate_exps.weight,8025,44,8;46;27;49
1106,51374,blk.1.ffn_gate_exps.weight,8025,44,8;41;22;31
1107,51421,blk.2.ffn_gate_exps.weight,8025,44,51;12;23;54
1108,51467,blk.3.ffn_gate_exps.weight,8025,44,12;46;1;37
1109,51513,blk.4.ffn_gate_exps.weight,8025,44,1;15;6;48
1110,51559,blk.5.ffn_gate_exps.weight,8025,44,58;2;29;18
1111,51605,blk.6.ffn_gate_exps.weight,8025,44,27;51;55;49
1112,51651,blk.7.ffn_gate_exps.weight,8025,44,46;41;31;38
1113,51697,blk.8.ffn_gate_exps.weight,8025,44,39;7;14;27
1114,51743,blk.9.ffn_gate_exps.weight,8025,44,16;7;11;49
1115,51789,blk.10.ffn_gate_exps.weight,8025,44,38;26;13;51
1116,51835,blk.11.ffn_gate_exps.weight,8025,44,1;18;9;28
1117,51881,blk.12.ffn_gate_exps.weight,8025,44,52;38;54;58
1118,51927,blk.13.ffn_gate_exps.weight,8025,44,21;58;34;50
1119,51973,blk.14.ffn_gate_exps.weight,8025,44,24;32;41;9
1120,52020,blk.15.ffn_gate_exps.weight,8025,44,27;31;11;6
1121,52066,blk.16.ffn_gate_exps.weight,8025,44,50;53;51;58
1122,52112,blk.17.ffn_gate_exps.weight,8025,44,23;25;17;58
1123,52158,blk.18.ffn_gate_exps.weight,8025,44,3;51;28;56
1124,52204,blk.19.ffn_gate_exps.weight,8025,44,47;18;57;49
1125,52250,blk.20.ffn_gate_exps.weight,8026,44,5;7;59;41
1126,52296,blk.21.ffn_gate_exps.weight,8026,44,10;7;35;29
1127,52342,blk.22.ffn_gate_exps.weight,8026,44,11;39;19;12
1128,52390,blk.23.ffn_gate_exps.weight,8026,44,52;41;48;44
1129,52441,blk.0.ffn_gate_exps.weight,8026,44,50;29;49;30
1130,52489,blk.1.ffn_gate_exps.weight,8026,44,25;46;41;2
1131,52536,blk.2.ffn_gate_exps.weight,8026,44,31;36;15;12
1132,52582,blk.3.ffn_gate_exps.weight,8026,44,21;1;6;59
1133,52628,blk.4.ffn_gate_exps.weight,8026,44,9;28;21;33
1134,52674,blk.5.ffn_gate_exps.weight,8026,44,26;27;59;58
1135,52720,blk.6.ffn_gate_exps.weight,8026,44,42;53;7;51
1136,52766,blk.7.ffn_gate_exps.weight,8026,44,38;31;48;44
1137,52812,blk.8.ffn_gate_exps.weight,8026,44,29;41;28;18
1138,52858,blk.9.ffn_gate_exps.weight,8026,44,53;11;47;26
1139,52904,blk.10.ffn_gate_exps.weight,8026,44,54;13;11;3
1140,52950,blk.11.ffn_gate_exps.weight,8026,44,48;27;15;32
1141,52996,blk.12.ffn_gate_exps.weight,8026,44,6;32;54;51
1142,53042,blk.13.ffn_gate_exps.weight,8026,44,23;50;41;19
1143,53088,blk.14.ffn_gate_exps.weight,8026,44,24;13;57;2
1144,53135,blk.15.ffn_gate_exps.weight,8026,44,2;1;23;39
1145,53181,blk.16.ffn_gate_exps.weight,8026,44,15;37;29;27
1146,53227,blk.17.ffn_gate_exps.weight,8026,44,51;24;54;42
1147,53273,blk.18.ffn_gate_exps.weight,8026,44,11;19;28;46
1148,53319,blk.19.ffn_gate_exps.weight,8035,44,57;3;47;40
1149,53365,blk.20.ffn_gate_exps.weight,8035,44,4;8;19;43
1150,53411,blk.21.ffn_gate_exps.weight,8035,44,29;49;48;45
1151,53457,blk.22.ffn_gate_exps.weight,8035,44,52;10;41;25
1152,53505,blk.23.ffn_gate_exps.weight,8035,44,42;7;27;34
1153,53556,blk.0.ffn_gate_exps.weight,8035,44,42;54;0;52
1154,53604,blk.1.ffn_gate_exps.weight,8035,44,56;13;59;29
1155,53651,blk.2.ffn_gate_exps.weight,8035,44,54;52;23;42
1156,53697,blk.3.ffn_gate_exps.weight,8035,44,41;9;43;19
1157,53743,blk.4.ffn_gate_exps.weight,8035,44,17;37;4;36
1158,53789,blk.5.ffn_gate_exps.weight,8035,44,10;46;16;58
